URL,URL_normalized,subdomain_count,digit_letter_ratio,repeated_char_count,query_param_count,digit_special_ratio,max_path_segment_length,domain_age_days,expiration_days,registration_length,ns_count,url_length,hostname_length,first_dir_length,tld_length,count_digits,count_letters,has_ip,https_token,url_has_suspicious_keywords,domain_age_missing,dns_record,registrar_known,is_trusted_domain,is_suspicious_domain,is_url_shortener,abnormal_url,is_typo_squatting,Label,length_cat
https://www.newsarama.com/tv/jem-holograms-dvd-interview-111101.html,https://newsarama.com/tv/jem-holograms-dvd-interview-111101.html,1,0.12,7,0,0.499999958,39,8734,31,8766,4,68,17,2,3,6,50,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.fcgspa.org/,https://fcgspa.org,1,0.0,4,0,0.0,0,751,344,1096,2,23,14,0,3,0,17,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=6:2009-02-14-17-41-49&catid=1:the-network&Itemid=12,http://jnpiraq.net/arabic/index.php,1,0.222222222,5,5,0.666666642,9,0,0,0,0,126,15,6,3,18,81,0,0,0,1,0,0,1,0,0,0,0,malicious,long
https://www.bioportfolio.com/news/article/753006/Novartis-India-Net-Up-By-19-To-span-Class-webrupee-rs-span.html,https://bioportfolio.com/news/article/753006/novartis-india-net-up-by-19-to-span-class-webrupee-rs-span.html,1,0.096385542,7,0,0.380952363,63,10473,119,10593,2,112,20,4,3,8,83,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.facebook.com/people/Thomas-F-ONeil/1315655967,https://facebook.com/people/thomas-f-oneil/1315655967,1,0.27027027,6,0,0.9999999,14,10405,3109,13514,4,57,16,6,3,10,37,0,1,0,0,1,1,1,0,0,0,1,benign,medium
http://g3i9prnb.myutilitydomain.com/scan/10bc3726649e19df38f13703dbf5ad38,http://g3i9prnb.myutilitydomain.com/scan/10bc3726649e19df38f13703dbf5ad38,1,0.534883721,3,0,3.285713816,32,5808,35,5844,2,73,28,4,3,23,43,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
http://www.allaroundrental.com/index.php?page=shop.product_details&category_id=8&flypage=flypage.pbv.v1.tpl&product_id=24&option=com_virtuemart&Itemid=48,http://allaroundrental.com/index.php,1,0.05,5,6,0.222222214,9,7481,188,7669,2,153,23,9,3,6,120,0,0,0,0,1,1,1,0,0,0,0,malicious,long
http://www.parroquiaucacha.com.ar/index.php?option=com_content&view=section&layout=blog&id=14&Itemid=33,http://parroquiaucacha.com.ar/index.php,2,0.05,6,5,0.210526305,9,0,0,0,0,103,26,9,2,4,80,0,0,0,1,0,0,0,0,0,0,0,malicious,long
https://www.railroad.net/forums//viewtopic.php?f=111&t=32596,https://railroad.net/forums//viewtopic.php,1,0.205128205,7,2,0.615384568,13,10693,98,10792,2,60,16,6,3,8,39,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://autored.mx/index.php?option=com_content&view=article&id=421:icuando-reemplazar-la-bomba-de-agua-de-tu-coche-&catid=3:noticias&Itemid=16,http://autored.mx/index.php,0,0.055555556,3,5,0.214285707,9,2578,343,2922,2,142,10,9,2,6,108,0,0,0,0,1,1,0,0,0,0,0,malicious,long
https://www.manaveeyamnews.com/hwp/GD/PI/84b66ef5c828256e056f8a2dee7d59dc/,https://manaveeyamnews.com/hwp/gd/pi/84b66ef5c828256e056f8a2dee7d59dc,1,0.422222222,7,0,1.89999981,32,0,0,0,0,74,22,3,3,19,45,0,1,0,1,0,0,1,0,0,0,0,malicious,medium
http://www.tirionklasse.nl/forum.html?func=view&catid=6&id=47,http://tirionklasse.nl/forum.html,1,0.066666667,5,3,0.230769213,10,5700,0,0,6,61,19,10,2,3,45,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
https://www.gbminorhockey.com/reports.php,https://gbminorhockey.com/reports.php,1,0.0,4,0,0.0,11,363,366,730,2,41,21,11,3,0,34,0,1,0,0,1,1,1,0,0,0,0,benign,short
https://www.working.com/vancouversun/sectors/Evolution+Staffing+Industry+Interview+with+Johanne+Berry/2910912/story.html,https://working.com/vancouversun/sectors/evolution+staffing+industry+interview+with+johanne+berry/2910912/story.html,1,0.072916667,7,0,0.411764682,56,11221,100,11322,4,120,15,12,3,7,96,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.thestar.com/news/canada/article/771524--mpps-unite-to-condemn-odious-israeli-apartheid-week,https://thestar.com/news/canada/article/771524--mpps-unite-to-condemn-odious-israeli-apartheid-week,1,0.075949367,8,0,0.333333315,59,10913,408,11321,4,103,15,4,3,6,79,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.berkeleydailyplanet.com/issue/2011-11-14/article/38818?headline=Whose-Streets-Oakland-s-Shadow-Government-Presses-City-Hall-to-End-the-Occupation--by-Adrian-Drummond-Cole-and-Darwin-Bond-Graham,https://berkeleydailyplanet.com/issue/2011-11-14/article/38818,1,0.082278481,14,1,0.38235293,10,9718,143,9862,3,205,27,5,3,13,158,0,1,0,0,1,1,1,0,1,0,0,benign,long
http://tamirciadam.com/NhLUBj,http://tamirciadam.com/nhlubj,0,0.0,2,0,0.0,6,0,0,0,0,29,15,6,3,0,24,0,0,0,1,0,0,1,0,0,0,0,malicious,short
https://www.associatedcontent.com/article/1857783/shaker_heights_ohio_yearbook_displays.html,https://associatedcontent.com/article/1857783/shaker_heights_ohio_yearbook_displays.html,1,0.097222222,7,0,0.538461497,42,7955,200,8156,2,92,25,7,3,7,72,0,1,0,0,1,1,1,0,1,0,0,benign,medium
http://rigoniemedeiros.com.br/blog/profile/,http://rigoniemedeiros.com.br/blog/profile,1,0.0,2,0,0.0,7,0,0,0,0,43,22,4,2,0,35,0,0,0,0,0,0,0,0,0,0,0,malicious,short
http://beautyconsultantsgroup.com/sbz/shaw.php,http://beautyconsultantsgroup.com/sbz/shaw.php,0,0.0,2,0,0.0,8,6073,135,6209,2,46,26,3,3,0,39,0,0,0,0,1,1,1,0,0,0,0,malicious,short
http://www.ealuspatherapy.com/images/galleryxml/gallery/powerplay/xml/paypal.htm,http://ealuspatherapy.com/images/galleryxml/gallery/powerplay/xml/paypal.htm,1,0.0,6,0,0.0,10,126,238,365,2,80,22,6,3,0,68,0,0,1,0,1,1,1,0,0,0,0,malicious,medium
http://koltikvah.org/clergy/rabbi-jonathan-hanish-clergy-menu,http://koltikvah.org/clergy/rabbi-jonathan-hanish-clergy-menu,0,0.0,3,0,0.0,33,9720,506,10227,2,61,13,6,3,0,51,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
https://www.bpc.edu/news_and_info/news/2010/March/3-24_Concert_Choir_Choral_Society_preview_Carnegie_Hall_performance.htm,https://bpc.edu/news_and_info/news/2010/march/3-24_concert_choir_choral_society_preview_carnegie_hall_performance.htm,1,0.076086957,5,0,0.318181804,71,10430,309,10740,0,121,11,13,3,7,92,0,1,0,0,1,0,1,0,0,0,0,benign,long
http://3965207478e6a58f7c87af5d49a0c165.webredirect.org/6a92cc847768907d5c1967628ff40ea4/,http://3965207478e6a58f7c87af5d49a0c165.webredirect.org/6a92cc847768907d5c1967628ff40ea4,1,1.277777778,5,0,6.571427633,32,0,0,0,0,89,48,32,3,46,36,0,0,0,0,0,0,1,0,0,0,0,malicious,medium
https://www.facebook.com/people/Robert-Layton/100000840555023,https://facebook.com/people/robert-layton/100000840555023,1,0.405405405,11,0,1.666666481,15,10405,3109,13514,4,61,16,6,3,15,37,0,1,0,0,1,1,1,0,0,0,1,benign,medium
http://comunatuzara.md/doc/os/64602c11696c52278331e88580e7ef17...,http://comunatuzara.md/doc/os/64602c11696c52278331e88580e7ef17...,0,0.896551724,8,0,2.59999974,35,0,0,0,0,65,15,3,2,26,29,0,0,0,0,0,0,0,0,0,0,0,malicious,medium
https://www.tracksounds.com/reviews/pitchblack.htm,https://tracksounds.com/reviews/pitchblack.htm,1,0.0,4,0,0.0,14,9737,489,10227,2,50,19,7,3,0,42,0,1,0,0,1,1,1,0,0,0,0,benign,short
https://www.movies.msn.com/celebrities/celebrity/wanda-hendrix/,https://movies.msn.com/celebrities/celebrity/wanda-hendrix,2,0.0,4,0,0.0,13,11276,253,11529,5,63,18,11,3,0,52,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://www.minhasgerais.com/index.php?option=com_content&view=category&layout=blog&id=8&Itemid=15,http://minhasgerais.com/index.php,1,0.039473684,4,5,0.166666657,9,5818,25,5844,2,97,20,9,3,3,76,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
https://www.campusexplorer.com/colleges/778C8132/California/Oakland/Lincoln-University-Oakland/,https://campusexplorer.com/colleges/778c8132/california/oakland/lincoln-university-oakland,1,0.093333333,6,0,0.538461497,26,7873,1257,9131,4,95,22,8,3,7,75,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.pipl.com/directory/tags/Patrick%2520Girard,https://pipl.com/directory/tags/patrick%2520girard,1,0.097560976,4,0,0.444444395,18,9431,65,9497,2,54,12,9,3,4,41,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.facebook.com/pages/Babe-Laufenberg/112975978717127?sk=info,https://facebook.com/pages/babe-laufenberg/112975978717127,1,0.340909091,6,1,1.36363624,15,10406,3108,13514,4,70,16,5,3,15,44,0,1,0,0,1,1,1,0,0,0,1,benign,medium
https://www.ballparks.com/tickets/sports/duke_blue_devils_basketball_tickets.htm,https://ballparks.com/tickets/sports/duke_blue_devils_basketball_tickets.htm,1,0.0,6,0,0.0,39,10739,2044,12784,5,80,17,7,3,0,67,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://ripalknurl.net/rwznknsrm4,http://ripalknurl.net/rwznknsrm4,0,0.038461538,2,0,0.19999996,10,0,0,0,0,32,14,10,3,1,26,0,0,0,1,0,0,1,0,0,0,0,malicious,short
http://walterpayne.org/ssll/new.php?cmd=login_submit&id=d88ba26d56154b58c415bdfee6e60ef1d88ba26d56154b58c415bdfee6e60ef1&session=d88ba26d56154b58c415bdfee6e60ef1d88ba26d56154b58c415bdfee6e60ef1,http://walterpayne.org/ssll/new.php,0,0.672897196,13,3,5.142856776,7,0,0,0,0,193,15,4,3,72,107,0,0,1,1,0,0,1,0,0,0,0,malicious,long
http://kaempre.com/index.php?view=article&id=72:26032010-beta-blocker-reduzieren-die-metastasenbildung-bei-brustkrebs&tmpl=component&print=1&layout=default&page=&option=com_content,http://kaempre.com/index.php,0,0.078571429,2,7,0.379310332,9,0,0,0,0,180,11,9,3,11,140,0,0,0,1,0,0,1,0,0,0,0,malicious,long
https://www.shoes.com/en-US/Product/EC1194648-5113662/Polo+by+Ralph+Lauren/White/Kids'+Barton+Oxford+Tod.aspx,https://shoes.com/en-us/product/ec1194648-5113662/polo+by+ralph+lauren/white/kids'+barton+oxford+tod.aspx,1,0.189189189,7,0,0.666666635,28,11283,485,11768,2,109,13,5,3,14,74,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://www.ekwdesign.de/referenzen/printdesign/238.html,http://ekwdesign.de/referenzen/printdesign/238.html,1,0.069767442,4,0,0.333333296,11,0,0,0,4,55,16,10,2,3,43,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.eu-id3.net/identify-customer=r3cZu4QGsRB0bu4pyomoXlEZkQrwQUYKbPz7Ye2MeaiqBiLntI6nwEXLuMkoxYikZcRPrRR5faT6rYz726zg9a7ePsToDpxRa8xj/,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.eu-id3.net/identify-customer=r3czu4qgsrb0bu4pyomoxlezkqrwquykbpz7ye2meaiqbilnti6nwexlumkoxyikzcrprrr5fat6ryz726zg9a7epstodpxra8xj,9,0.104938272,6,0,0.894736795,118,0,0,0,0,198,71,118,3,17,162,0,0,1,1,0,0,1,0,0,0,0,malicious,long
http://www.sciclubmarzocco.it/index.html?option=com_contact&view=contact&id=2:massimo-gambin&catid=12:contacts&Itemid=96&fontstyle=f-smaller,http://sciclubmarzocco.it/index.html,1,0.045045045,7,6,0.208333325,10,0,0,0,0,140,22,10,2,5,111,0,0,0,0,0,0,0,0,0,0,0,malicious,long
https://www.worthpoint.com/worthopedia/model-kit-navy-tugboat-uss-hoga-91508838,https://worthpoint.com/worthopedia/model-kit-navy-tugboat-uss-hoga-91508838,1,0.137931034,6,0,0.615384568,40,6832,107,6940,4,79,18,11,3,8,58,0,1,0,0,1,1,1,0,1,0,0,benign,medium
https://www.columbiacitycollectibles.com/menu/football/Football-List-By-Card-Type/ST%20-%20Canadian%20Football%20items_1.html,https://columbiacitycollectibles.com/menu/football/football-list-by-card-type/st%20-%20canadian%20football%20items_1.html,1,0.09375,11,0,0.449999978,43,8998,132,9131,2,125,32,4,3,9,96,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.fangraphs.com/statss.aspx?playerid=1001484&position=OF,https://fangraphs.com/statss.aspx,1,0.145833333,6,2,0.636363579,11,7483,917,8400,2,66,17,11,3,7,48,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://www.briard-stark.de/ueber-uns.html,http://briard-stark.de/ueber-uns.html,1,0.0,4,0,0.0,14,0,0,0,0,41,19,14,2,0,32,0,0,0,1,0,0,0,0,0,0,0,malicious,short
http://camadanyapimalzemeleri.com/dhl,http://camadanyapimalzemeleri.com/dhl,0,0.0,2,0,0.0,3,0,0,0,0,37,26,3,3,0,32,0,0,0,1,0,0,1,0,0,0,0,malicious,short
https://www.en.wikipedia.org/wiki/Joyce_Jameson,https://en.wikipedia.org/wiki/joyce_jameson,2,0.0,4,0,0.0,13,9020,110,9131,3,47,20,4,3,0,38,0,1,0,0,0,1,1,0,0,0,0,benign,short
https://mitsui-jyuku.mixh.jp/uploads/9494d4fe8115bf6b56a9f2357e2c9e699c5.exe,https://mitsui-jyuku.mixh.jp/uploads/9494d4fe8115bf6b56a9f2357e2c9e699c5.exe,1,0.522727273,4,0,2.555555272,39,2615,309,2925,2,76,20,7,2,23,44,0,1,0,0,1,0,0,0,0,0,0,malicious,medium
http://loukilrenard.com/actualites/6-decisions/94-la-confidentialite-des-correspondances-entre-un-avocat-et-son-client,http://loukilrenard.com/actualites/6-decisions/94-la-confidentialite-des-correspondances-entre-un-avocat-et-son-client,0,0.030927835,3,0,0.166666657,71,6860,444,7305,2,118,16,10,3,3,97,0,0,0,0,1,1,1,0,0,0,0,malicious,long
https://www.national.citysearch.com/profile/607205510/colchester_vt/fanny_allen_hospital.html,https://national.citysearch.com/profile/607205510/colchester_vt/fanny_allen_hospital.html,2,0.128571429,7,0,0.642857097,25,10899,57,10957,4,93,27,7,3,9,70,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://www.albondon.org/index.php/the-news/noticias-de-albondon/71-denuncian-que-el-alcalde-de-albondon-se-ha-recalificado-una-finca-en-el-pgou,http://albondon.org/index.php/the-news/noticias-de-albondon/71-denuncian-que-el-alcalde-de-albondon-se-ha-recalificado-una-finca-en-el-pgou,1,0.01754386,4,0,0.074074071,79,0,0,0,0,143,16,9,3,2,114,0,0,0,1,0,0,1,0,0,0,0,malicious,long
http://www.ferresur.es/r0sig09,http://ferresur.es/r0sig09,1,0.142857143,5,0,0.499999917,7,0,0,0,0,30,15,7,2,3,21,0,0,0,0,1,0,0,0,0,0,0,malicious,short
https://www.lacyjohnson.ifunnyblog.com/,https://lacyjohnson.ifunnyblog.com,2,0.0,5,0,0.0,0,5475,368,5844,2,39,30,0,3,0,32,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://www.architectural-ridge-tiles.co.uk/ball-finials/view-all-products.html,http://architectural-ridge-tiles.co.uk/ball-finials/view-all-products.html,2,0.0,6,0,0.0,22,6956,348,7305,2,78,35,12,2,0,64,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
https://www.sddt.com/Newsmakers/index.cfm?LID=14&CUID=JN694NXW&Target=Profiles&tl=Thella++Bowens&cm=San%20Diego%20County%20Regional%20Airport%20Authority,https://sddt.com/newsmakers/index.cfm,1,0.132743363,7,5,0.599999976,10,11457,231,11689,4,153,12,10,3,15,113,0,1,0,0,1,1,1,0,1,0,0,benign,long
http://www.olimpiacarbonera.it/includes/pathy2.php,http://olimpiacarbonera.it/includes/pathy2.php,1,0.024390244,4,0,0.124999984,10,0,0,0,0,50,23,8,2,1,41,0,0,0,0,0,0,0,0,0,0,0,malicious,short
https://www.collectionscanada.gc.ca/immigrants/021017-110.05-e.php,https://collectionscanada.gc.ca/immigrants/021017-110.05-e.php,2,0.255813953,7,0,0.91666659,19,0,0,0,0,66,27,10,2,11,43,0,1,0,0,1,0,0,0,0,0,0,benign,medium
https://www.softech.com/plm-customersuccess/plm-casestudy/4/CMC_Electronics_Saves_Millions_with_ProductCenter_PLM/,https://softech.com/plm-customersuccess/plm-casestudy/4/cmc_electronics_saves_millions_with_productcenter_plm,1,0.010526316,7,0,0.055555552,53,12171,610,12782,2,114,15,19,3,1,95,0,1,0,0,0,1,1,0,0,0,0,benign,long
https://www.ohwy.com/mo/m/mocity.htm,https://ohwy.com/mo/m/mocity.htm,1,0.0,4,0,0.0,10,10773,96,10869,4,36,12,2,3,0,27,0,1,0,0,1,1,1,0,0,0,0,benign,short
https://pastebin.com/raw/EnkACpyD,https://pastebin.com/raw/enkacpyd,0,0.0,2,0,0.0,8,8421,1075,9497,2,33,12,3,3,0,27,0,1,0,0,1,1,1,0,0,0,0,malicious,short
http://www.hostalmontecarlo.com/plugins/editors/xstandard/attachmentlibrarys.php,http://hostalmontecarlo.com/plugins/editors/xstandard/attachmentlibrarys.php,1,0.0,5,0,0.0,22,7406,263,7670,4,80,24,7,3,0,70,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
https://www.eurekalert.org/pub_releases/2011-04/bidm-bnb042611.php,https://eurekalert.org/pub_releases/2011-04/bidm-bnb042611.php,1,0.285714286,6,0,0.999999917,18,10822,1232,12055,3,66,18,12,3,12,42,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.staceypintar.shorewest.com/,https://staceypintar.shorewest.com,2,0.0,4,0,0.0,0,10372,220,10593,2,39,30,0,3,0,32,0,1,0,0,1,1,1,0,1,0,0,benign,short
https://mob4me.com/css/confirmation-paypal.com/webapps/22d88/websrc,https://mob4me.com/css/confirmation-paypal.com/webapps/22d88/websrc,0,0.098039216,6,0,0.454545413,23,6294,1375,7670,2,67,10,3,3,5,51,0,1,1,0,1,1,1,0,0,0,0,malicious,medium
http://www.alarmstore.com.br/index.php?option=com_contact&task=vcard&contact_id=1&format=raw&tmpl=component,http://alarmstore.com.br/index.php,2,0.011627907,4,5,0.049999998,9,7665,734,8400,0,107,21,9,2,1,86,0,0,0,0,1,0,0,0,0,0,0,malicious,long
https://www.montrealgazette.com/sports/Impact+scouts+South+American+soccer+prospects/5653787/story.html,https://montrealgazette.com/sports/impact+scouts+south+american+soccer+prospects/5653787/story.html,1,0.086419753,6,0,0.466666636,45,10868,88,10957,4,103,23,6,3,7,81,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://egsyonetim.com/libraries/legacy/model/sparkse/meinesp-/ffafe2cd6bd7effb517ab335e05038e2/,http://egsyonetim.com/libraries/legacy/model/sparkse/meinesp-/ffafe2cd6bd7effb517ab335e05038e2,0,0.220588235,5,0,1.249999896,32,0,0,0,0,95,14,9,3,15,68,0,0,0,1,0,0,1,0,0,0,0,malicious,medium
https://www.fiction.eserver.org/novels,https://fiction.eserver.org/novels,2,0.0,4,0,0.0,6,10243,347,10591,2,38,23,6,3,0,31,0,1,0,0,0,1,1,0,0,0,0,benign,short
http://eurochistka.kz/BankofAmerica/,http://eurochistka.kz/bankofamerica,0,0.0,2,0,0.0,13,0,0,0,0,36,14,13,2,0,30,0,0,1,0,0,1,0,0,0,0,0,malicious,short
http://www.bluebelluk.com/FACEBOOK/1e6370fc990575c97447a0189737488c9c82c7143c102b71c593d98d96093fde/index/05783cac71523bf7ecba1de68ff3f9ff/,http://bluebelluk.com/facebook/1e6370fc990575c97447a0189737488c9c82c7143c102b71c593d98d96093fde/index/05783cac71523bf7ecba1de68ff3f9ff,1,0.984615385,11,0,6.39999936,64,5134,709,5844,2,139,18,8,3,64,65,0,0,0,0,0,1,1,0,0,0,0,malicious,long
http://www.atefnet.com/Instalation/Regionale-172-31-15-233-500/d3af68db02ed216ab18b26ea7ac7fe83/Questions.php,http://atefnet.com/instalation/regionale-172-31-15-233-500/d3af68db02ed216ab18b26ea7ac7fe83/questions.php,1,0.446153846,6,0,1.933333204,32,5571,1003,6575,3,109,15,11,3,29,65,0,0,0,0,1,1,1,0,1,0,0,malicious,long
http://www.mnemonicmultimedia.com/website-maintenance,http://mnemonicmultimedia.com/website-maintenance,1,0.0,4,0,0.0,19,7713,321,8035,3,53,26,19,3,0,46,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
http://192.3.251.44/arm4,http://192.3.251.44/arm4,2,1.428571429,3,0,1.428571224,4,6840,99,6940,2,24,12,4,2,10,7,1,0,0,0,0,1,0,0,0,0,0,malicious,short
https://www.streamfootball.info/free-northern-ireland-vs-faroe-islands-live-stream-10-08-2011/,https://streamfootball.info/free-northern-ireland-vs-faroe-islands-live-stream-10-08-2011,1,0.115942029,8,0,0.470588208,61,0,0,0,0,94,23,61,4,8,69,0,1,1,0,0,0,0,0,0,0,0,benign,medium
https://www.geo.craigslist.org/iso/us/ky,https://geo.craigslist.org/iso/us/ky,2,0.0,4,0,0.0,3,10240,350,10591,6,40,22,3,3,0,31,0,1,0,0,0,1,1,0,0,0,0,benign,short
http://top5bestwebhosts.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3RvcDViZXN0d2ViaG9zdHMuY29tL2NvbXBvbmVudC9jb250ZW50L2FydGljbGUvMjUtdGhlcHJvamVjdC81NC1zby13aG8tYXJlLXdlLWFuZC1ob3ctZG8td2Uta25vdy1zby1tdWNoLWFib3V0LXdlYi1ob3N0aW5n,http://top5bestwebhosts.com/component/mailto/index.html,0,0.18,2,2,2.99999975,10,0,0,0,0,248,20,9,3,36,200,0,0,0,1,0,0,1,0,0,0,0,malicious,long
https://www.hoops227.net/227s-youtube-chili-michigan-wolverines-ncaa-college-basketball-2011-big-ten-video-game-entertainment/,https://hoops227.net/227s-youtube-chili-michigan-wolverines-ncaa-college-basketball-2011-big-ten-video-game-entertainment,1,0.104166667,11,0,0.499999975,100,2508,48,2557,2,126,16,100,3,10,96,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://www.sebastienheroux.com/zebi/data/kort/,http://sebastienheroux.com/zebi/data/kort,1,0.0,4,0,0.0,4,7019,285,7305,3,46,23,4,3,0,37,0,0,0,0,1,1,1,0,1,0,0,malicious,short
https://www.nndb.com/films/377/000130984/,https://nndb.com/films/377/000130984,1,0.6,8,0,1.333333185,9,8448,1778,10227,2,41,12,5,3,12,20,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://www.bilamal.de/zertifizierungen?tmpl=component&print=1&page=,http://bilamal.de/zertifizierungen,1,0.018518519,4,3,0.083333326,16,0,0,0,3,67,14,16,2,1,54,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
http://jcfashion.com.br/bim/DOCCU/Gdoccc,http://jcfashion.com.br/bim/doccu/gdoccc,1,0.0,5,0,0.0,6,434,295,730,0,40,16,3,2,0,32,0,0,0,0,0,0,0,0,0,0,0,malicious,short
https://www.metacafe.com/watch/1766658/generation_gap_edward_asner_hallmark_channel/,https://metacafe.com/watch/1766658/generation_gap_edward_asner_hallmark_channel,1,0.111111111,8,0,0.499999964,44,8904,957,9862,4,84,16,5,3,7,63,0,1,0,0,0,1,1,0,0,0,0,benign,medium
https://www.poplicks.com/2005/04/supporting-eddy.html,https://poplicks.com/2005/04/supporting-eddy.html,1,0.162162162,7,0,0.59999994,20,7489,180,7669,3,53,16,4,3,6,37,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.en.wikipedia.org/wiki/Wwise,https://en.wikipedia.org/wiki/wwise,2,0.0,4,0,0.0,5,9020,110,9131,3,39,20,4,3,0,31,0,1,0,0,0,1,1,0,0,0,0,benign,short
https://www.wiki.answers.com/Q/How_did_the_soviet_union_try_to_stop_people_in_east_Berlin_from_escaping_to_west_Berlin,https://wiki.answers.com/q/how_did_the_soviet_union_try_to_stop_people_in_east_berlin_from_escaping_to_west_berlin,2,0.0,4,0,0.0,87,10718,808,11527,4,118,20,1,3,0,94,0,1,0,0,0,1,1,0,0,0,0,benign,long
https://www.rockmagic.net/guitar-tabs/green-day/minority.crd,https://rockmagic.net/guitar-tabs/green-day/minority.crd,1,0.0,5,0,0.0,12,9051,79,9131,2,60,17,11,3,0,49,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://vksavesmusic.webservis.ru,http://vksavesmusic.webservis.ru,1,0.0,2,0,0.0,0,9301,218,9520,2,32,25,0,2,0,27,0,0,0,0,1,1,0,0,0,0,0,malicious,short
http://marshall-skateboarding.com/index.php?option=com_content&view=article&id=116:video&catid=40:videos&Itemid=55,http://marshall-skateboarding.com/index.php,0,0.08045977,5,5,0.349999983,9,4203,179,4383,4,114,26,9,3,7,87,0,0,0,0,1,1,1,0,0,0,0,malicious,long
https://www.linkedin.com/pub/dir/frank/lorenzo,https://linkedin.com/pub/dir/frank/lorenzo,1,0.0,4,0,0.0,7,8361,39,8401,8,46,16,3,3,0,37,0,1,0,0,1,1,1,0,0,0,1,benign,short
https://myrnd.info/wp-includes/css/wsign/code/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,https://myrnd.info/wp-includes/css/wsign/code/loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,0,0.0,5,0,0.0,21,0,0,0,0,104,10,11,4,0,86,0,1,1,0,0,0,0,0,0,0,0,malicious,long
https://www.vam.ac.uk/page/w/weddings/,https://vam.ac.uk/page/w/weddings,2,0.0,5,0,0.0,8,10646,0,0,0,38,13,4,2,0,28,0,1,0,0,1,1,1,0,0,0,0,benign,short
https://www.lawyersbystate.net/louisiana/many/1077785-william-d-dyess-law-office.html,https://lawyersbystate.net/louisiana/many/1077785-william-d-dyess-law-office.html,1,0.109375,9,0,0.499999964,39,665,65,731,2,85,22,9,3,7,64,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://www.masseny.de/index.php?option=com_content&view=article&id=15&Itemid=21,http://masseny.de/index.php,1,0.06779661,5,4,0.249999984,9,0,0,0,2,79,14,9,2,4,59,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
https://www.washington-state-bankruptcy.com/,https://washington-state-bankruptcy.com,1,0.0,4,0,0.0,0,6286,287,6574,4,44,35,0,3,0,36,0,1,1,0,1,1,1,0,0,0,0,benign,short
http://alexandraasahsa.blogspot.com/,http://alexandraasahsa.blogspot.com,1,0.0,3,0,0.0,0,0,0,0,0,36,28,0,3,0,30,0,0,0,1,1,0,1,0,1,0,0,malicious,short
http://altivexfoundry.com/googlesharedoc/googledrivenew/,http://altivexfoundry.com/googlesharedoc/googledrivenew,0,0.0,4,0,0.0,14,5363,115,5479,2,56,18,14,3,0,49,0,0,0,0,1,1,1,0,0,0,0,malicious,medium
http://www.agence-metro.com/index.php?option=com_content&view=article&id=89:location-villa-sororezo-sur-les-hauteurs-de-bujumbura&catid=38:agence-metro&Itemid=1,http://agence-metro.com/index.php,1,0.03968254,5,5,0.172413787,9,5353,125,5479,2,160,20,9,3,5,126,0,0,0,0,0,1,1,0,0,0,0,malicious,long
http://zluka.name/j/panel/admin.php,http://zluka.name/j/panel/admin.php,0,0.0,2,0,0.0,9,0,0,0,0,35,10,1,4,0,27,0,0,0,1,0,0,0,0,0,0,0,malicious,short
